,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
531,240.0,240.0,39.0,95.0,0.411,8.0,35.0,0.229,23.0,28.0,0.821,16.0,29.0,45.0,23.0,8.0,9.0,12.0,21.0,109.0,,0.508,0.453,0.368,0.295,29.6,67.4,46.4,59.0,8.0,14.1,10.1,100.0,108.7,125.7,,,9.0,25.0,1.0,2.0,8.0,0.667,8.0,9.0,1.0,5.0,8.0,10.0,9.0,2.0,4.0,4.0,4.0,28.0,6.0,1.0,1.0,0.75,1.0,19.4,24.3,21.6,73.8,14.8,7.8,25.8,36.2,221.0,135.0,ATL,109,1,0,240.0,240.0,47.0,90.0,0.522,11.0,26.0,0.423,21.0,30.0,0.7,14.0,38.0,52.0,28.0,7.0,6.0,13.0,24.0,126.0,,0.61,0.583,0.289,0.333,32.6,70.4,53.6,59.6,7.0,10.0,11.2,100.0,125.7,108.7,,,9.0,20.0,1.0,3.0,6.0,0.5,4.0,9.0,1.0,5.0,8.0,11.0,6.0,3.0,2.0,4.0,4.0,24.0,25.0,1.0,1.0,0.75,3.0,100.0,62.0,100.0,30.3,4.3,7.9,24.7,57.6,200.0,119.0,CHO,126,0,2023,2022-10-23,False
532,265.0,265.0,43.0,87.0,0.494,12.0,28.0,0.429,9.0,15.0,0.6,4.0,31.0,35.0,25.0,9.0,4.0,18.0,24.0,107.0,,0.572,0.563,0.322,0.172,11.1,66.0,42.2,58.1,8.8,6.3,16.1,100.0,104.5,114.3,,,11.0,16.0,0.688,4.0,8.0,1.0,5.0,7.0,0.714,1.0,10.0,11.0,6.0,2.0,2.0,6.0,4.0,27.0,6.0,0.813,0.813,0.667,0.6,9.9,29.7,18.5,36.4,7.2,5.7,33.3,30.4,150.0,122.0,WAS,4,0,1,265.0,265.0,41.0,96.0,0.427,13.0,33.0,0.394,22.0,25.0,0.88,16.0,32.0,48.0,19.0,10.0,5.0,13.0,20.0,117.0,,0.547,0.495,0.344,0.26,34.0,88.9,57.8,46.3,9.8,8.5,10.8,100.0,114.3,104.5,,,12.0,29.0,0.75,5.0,12.0,0.667,8.0,9.0,1.0,6.0,8.0,14.0,4.0,3.0,2.0,6.0,4.0,37.0,19.0,0.968,1.0,0.75,1.25,30.7,71.7,31.1,17.8,6.4,4.8,33.3,38.6,207.0,110.0,CLE,14,1,2023,2022-10-23,True
533,265.0,265.0,41.0,96.0,0.427,13.0,33.0,0.394,22.0,25.0,0.88,16.0,32.0,48.0,19.0,10.0,5.0,13.0,20.0,117.0,,0.547,0.495,0.344,0.26,34.0,88.9,57.8,46.3,9.8,8.5,10.8,100.0,114.3,104.5,,,12.0,29.0,0.75,5.0,12.0,0.667,8.0,9.0,1.0,6.0,8.0,14.0,4.0,3.0,2.0,6.0,4.0,37.0,19.0,0.968,1.0,0.75,1.25,30.7,71.7,31.1,17.8,6.4,4.8,33.3,38.6,207.0,110.0,CLE,14,1,0,265.0,265.0,43.0,87.0,0.494,12.0,28.0,0.429,9.0,15.0,0.6,4.0,31.0,35.0,25.0,9.0,4.0,18.0,24.0,107.0,,0.572,0.563,0.322,0.172,11.1,66.0,42.2,58.1,8.8,6.3,16.1,100.0,104.5,114.3,,,11.0,16.0,0.688,4.0,8.0,1.0,5.0,7.0,0.714,1.0,10.0,11.0,6.0,2.0,2.0,6.0,4.0,27.0,6.0,0.813,0.813,0.667,0.6,9.9,29.7,18.5,36.4,7.2,5.7,33.3,30.4,150.0,122.0,WAS,4,0,2023,2022-10-23,False
534,265.0,265.0,43.0,98.0,0.439,13.0,38.0,0.342,23.0,28.0,0.821,15.0,29.0,44.0,29.0,13.0,6.0,16.0,20.0,122.0,,0.553,0.505,0.388,0.286,32.6,67.4,49.4,67.4,12.1,8.0,12.7,100.0,113.5,112.6,,,9.0,19.0,0.714,3.0,10.0,0.667,11.0,11.0,1.0,6.0,9.0,12.0,8.0,4.0,2.0,3.0,5.0,31.0,11.0,0.901,0.857,0.6,0.647,31.0,40.2,24.1,30.2,7.0,6.3,28.6,31.9,159.0,123.0,UTA,12,0,1,265.0,265.0,48.0,102.0,0.471,8.0,27.0,0.296,17.0,22.0,0.773,14.0,31.0,45.0,30.0,8.0,6.0,17.0,22.0,121.0,,0.542,0.51,0.265,0.216,32.6,67.4,50.6,62.5,7.4,10.0,13.2,100.0,112.6,113.5,,,12.0,25.0,0.8,3.0,8.0,1.0,5.0,6.0,1.0,8.0,8.0,9.0,12.0,2.0,2.0,4.0,6.0,28.0,14.0,0.85,0.9,1.0,0.667,40.3,23.2,21.9,48.2,7.3,6.5,33.3,31.2,133.0,124.0,NOP,11,1,2023,2022-10-23,True
535,265.0,265.0,48.0,102.0,0.471,8.0,27.0,0.296,17.0,22.0,0.773,14.0,31.0,45.0,30.0,8.0,6.0,17.0,22.0,121.0,,0.542,0.51,0.265,0.216,32.6,67.4,50.6,62.5,7.4,10.0,13.2,100.0,112.6,113.5,,,12.0,25.0,0.8,3.0,8.0,1.0,5.0,6.0,1.0,8.0,8.0,9.0,12.0,2.0,2.0,4.0,6.0,28.0,14.0,0.85,0.9,1.0,0.667,40.3,23.2,21.9,48.2,7.3,6.5,33.3,31.2,133.0,124.0,NOP,11,1,0,265.0,265.0,43.0,98.0,0.439,13.0,38.0,0.342,23.0,28.0,0.821,15.0,29.0,44.0,29.0,13.0,6.0,16.0,20.0,122.0,,0.553,0.505,0.388,0.286,32.6,67.4,49.4,67.4,12.1,8.0,12.7,100.0,113.5,112.6,,,9.0,19.0,0.714,3.0,10.0,0.667,11.0,11.0,1.0,6.0,9.0,12.0,8.0,4.0,2.0,3.0,5.0,31.0,11.0,0.901,0.857,0.6,0.647,31.0,40.2,24.1,30.2,7.0,6.3,28.6,31.9,159.0,123.0,UTA,12,0,2023,2022-10-23,False
536,240.0,240.0,46.0,88.0,0.523,10.0,34.0,0.294,14.0,22.0,0.636,12.0,42.0,54.0,24.0,9.0,3.0,15.0,17.0,116.0,,0.594,0.58,0.386,0.25,27.9,79.2,56.3,52.2,9.0,5.7,13.3,100.0,115.5,105.5,,,13.0,19.0,0.778,3.0,7.0,0.6,4.0,4.0,1.0,2.0,13.0,15.0,6.0,4.0,1.0,4.0,4.0,30.0,23.0,0.799,0.857,1.0,0.571,10.4,72.9,40.3,26.4,7.0,6.9,50.0,34.3,162.0,115.0,MIN,116,0,1,240.0,240.0,41.0,94.0,0.436,9.0,41.0,0.22,15.0,21.0,0.714,11.0,31.0,42.0,24.0,7.0,4.0,11.0,15.0,106.0,,0.513,0.484,0.436,0.223,20.8,72.1,43.8,58.5,7.0,7.4,9.6,100.0,105.5,115.5,,,6.0,15.0,0.833,3.0,7.0,0.75,6.0,6.0,1.0,3.0,8.0,9.0,5.0,2.0,2.0,4.0,3.0,20.0,15.0,1.09,1.083,1.0,1.333,35.7,79.3,39.9,72.2,7.9,7.9,26.7,29.4,216.0,124.0,OKC,106,1,2023,2022-10-23,True
537,240.0,240.0,41.0,94.0,0.436,9.0,41.0,0.22,15.0,21.0,0.714,11.0,31.0,42.0,24.0,7.0,4.0,11.0,15.0,106.0,,0.513,0.484,0.436,0.223,20.8,72.1,43.8,58.5,7.0,7.4,9.6,100.0,105.5,115.5,,,6.0,15.0,0.833,3.0,7.0,0.75,6.0,6.0,1.0,3.0,8.0,9.0,5.0,2.0,2.0,4.0,3.0,20.0,15.0,1.09,1.083,1.0,1.333,35.7,79.3,39.9,72.2,7.9,7.9,26.7,29.4,216.0,124.0,OKC,106,1,0,240.0,240.0,46.0,88.0,0.523,10.0,34.0,0.294,14.0,22.0,0.636,12.0,42.0,54.0,24.0,9.0,3.0,15.0,17.0,116.0,,0.594,0.58,0.386,0.25,27.9,79.2,56.3,52.2,9.0,5.7,13.3,100.0,115.5,105.5,,,13.0,19.0,0.778,3.0,7.0,0.6,4.0,4.0,1.0,2.0,13.0,15.0,6.0,4.0,1.0,4.0,4.0,30.0,23.0,0.799,0.857,1.0,0.571,10.4,72.9,40.3,26.4,7.0,6.9,50.0,34.3,162.0,115.0,MIN,116,0,2023,2022-10-23,False
538,240.0,240.0,47.0,100.0,0.47,11.0,43.0,0.256,20.0,25.0,0.8,13.0,38.0,51.0,31.0,10.0,2.0,16.0,29.0,125.0,,0.563,0.525,0.43,0.25,29.5,86.4,58.0,66.0,9.2,3.7,12.6,100.0,114.9,119.5,,,11.0,20.0,1.0,4.0,10.0,0.5,7.0,8.0,1.0,3.0,11.0,14.0,10.0,3.0,1.0,3.0,6.0,26.0,15.0,0.768,1.0,1.0,4.0,30.6,53.7,34.2,40.7,11.2,8.4,42.0,38.4,150.0,127.0,SAC,125,0,1,240.0,240.0,45.0,87.0,0.517,14.0,33.0,0.424,26.0,36.0,0.722,6.0,31.0,37.0,24.0,7.0,5.0,13.0,21.0,130.0,,0.632,0.598,0.379,0.414,13.6,70.5,42.0,53.3,6.4,8.8,11.2,100.0,119.5,114.9,,,11.0,22.0,0.75,7.0,12.0,0.6,7.0,9.0,1.0,2.0,6.0,8.0,6.0,3.0,2.0,2.0,3.0,33.0,19.0,0.726,0.75,1.0,4.0,16.8,33.1,17.6,29.7,6.8,6.5,42.0,34.0,162.0,123.0,GSW,130,1,2023,2022-10-23,False
539,240.0,240.0,45.0,87.0,0.517,14.0,33.0,0.424,26.0,36.0,0.722,6.0,31.0,37.0,24.0,7.0,5.0,13.0,21.0,130.0,,0.632,0.598,0.379,0.414,13.6,70.5,42.0,53.3,6.4,8.8,11.2,100.0,119.5,114.9,,,11.0,22.0,0.75,7.0,12.0,0.6,7.0,9.0,1.0,2.0,6.0,8.0,6.0,3.0,2.0,2.0,3.0,33.0,19.0,0.726,0.75,1.0,4.0,16.8,33.1,17.6,29.7,6.8,6.5,42.0,34.0,162.0,123.0,GSW,130,1,0,240.0,240.0,47.0,100.0,0.47,11.0,43.0,0.256,20.0,25.0,0.8,13.0,38.0,51.0,31.0,10.0,2.0,16.0,29.0,125.0,,0.563,0.525,0.43,0.25,29.5,86.4,58.0,66.0,9.2,3.7,12.6,100.0,114.9,119.5,,,11.0,20.0,1.0,4.0,10.0,0.5,7.0,8.0,1.0,3.0,11.0,14.0,10.0,3.0,1.0,3.0,6.0,26.0,15.0,0.768,1.0,1.0,4.0,30.6,53.7,34.2,40.7,11.2,8.4,42.0,38.4,150.0,127.0,SAC,125,0,2023,2022-10-23,True
540,240.0,240.0,43.0,93.0,0.462,15.0,42.0,0.357,11.0,12.0,0.917,13.0,36.0,49.0,29.0,5.0,3.0,12.0,18.0,112.0,,0.57,0.543,0.452,0.129,27.7,80.0,53.3,67.4,5.3,6.0,10.9,100.0,118.4,100.4,,,13.0,21.0,0.667,5.0,9.0,0.75,4.0,4.0,1.0,3.0,8.0,10.0,11.0,1.0,1.0,4.0,5.0,35.0,15.0,1.136,0.917,1.0,0.4,12.3,86.5,42.3,42.0,3.8,3.3,25.9,41.5,250.0,108.0,PHO,112,0,1,240.0,240.0,36.0,82.0,0.439,9.0,32.0,0.281,14.0,20.0,0.7,9.0,34.0,43.0,16.0,10.0,0.0,14.0,18.0,95.0,,0.523,0.494,0.39,0.244,20.0,72.3,46.7,44.4,10.6,0.0,13.4,100.0,100.4,118.4,,,10.0,14.0,1.0,2.0,6.0,0.5,7.0,7.0,1.0,3.0,7.0,8.0,4.0,2.0,0.0,3.0,3.0,22.0,1.0,1.0,1.0,1.0,2.0,15.5,23.9,19.6,46.2,17.6,0.0,42.9,30.4,200.0,129.0,LAC,95,1,2023,2022-10-23,False
541,240.0,240.0,36.0,82.0,0.439,9.0,32.0,0.281,14.0,20.0,0.7,9.0,34.0,43.0,16.0,10.0,0.0,14.0,18.0,95.0,,0.523,0.494,0.39,0.244,20.0,72.3,46.7,44.4,10.6,0.0,13.4,100.0,100.4,118.4,,,10.0,14.0,1.0,2.0,6.0,0.5,7.0,7.0,1.0,3.0,7.0,8.0,4.0,2.0,0.0,3.0,3.0,22.0,1.0,1.0,1.0,1.0,2.0,15.5,23.9,19.6,46.2,17.6,0.0,42.9,30.4,200.0,129.0,LAC,95,1,0,240.0,240.0,43.0,93.0,0.462,15.0,42.0,0.357,11.0,12.0,0.917,13.0,36.0,49.0,29.0,5.0,3.0,12.0,18.0,112.0,,0.57,0.543,0.452,0.129,27.7,80.0,53.3,67.4,5.3,6.0,10.9,100.0,118.4,100.4,,,13.0,21.0,0.667,5.0,9.0,0.75,4.0,4.0,1.0,3.0,8.0,10.0,11.0,1.0,1.0,4.0,5.0,35.0,15.0,1.136,0.917,1.0,0.4,12.3,86.5,42.3,42.0,3.8,3.3,25.9,41.5,250.0,108.0,PHO,112,0,2023,2022-10-23,True
542,240.0,240.0,38.0,90.0,0.422,12.0,44.0,0.273,18.0,23.0,0.783,14.0,33.0,47.0,27.0,3.0,4.0,13.0,23.0,106.0,,0.529,0.489,0.489,0.256,30.4,82.5,54.7,71.1,3.2,10.8,11.5,100.0,114.2,129.3,,,7.0,16.0,0.636,3.0,10.0,0.5,4.0,6.0,1.0,4.0,6.0,10.0,10.0,1.0,2.0,4.0,5.0,19.0,6.0,0.8,0.773,1.0,3.0,19.1,35.6,24.8,55.9,3.5,12.5,33.3,35.6,134.0,135.0,IND,106,0,1,240.0,240.0,38.0,80.0,0.475,19.0,43.0,0.442,25.0,28.0,0.893,7.0,32.0,39.0,25.0,8.0,7.0,7.0,20.0,120.0,,0.65,0.594,0.538,0.35,17.5,69.6,45.3,65.8,8.6,15.2,7.0,100.0,129.3,114.2,,,10.0,18.0,1.0,5.0,10.0,1.0,9.0,9.0,1.0,2.0,9.0,9.0,11.0,2.0,3.0,3.0,5.0,29.0,16.0,1.5,1.5,1.0,3.0,60.0,52.2,55.8,63.1,5.8,52.2,33.3,45.4,268.0,125.0,PHI,120,1,2023,2022-10-24,False
543,240.0,240.0,38.0,80.0,0.475,19.0,43.0,0.442,25.0,28.0,0.893,7.0,32.0,39.0,25.0,8.0,7.0,7.0,20.0,120.0,,0.65,0.594,0.538,0.35,17.5,69.6,45.3,65.8,8.6,15.2,7.0,100.0,129.3,114.2,,,10.0,18.0,1.0,5.0,10.0,1.0,9.0,9.0,1.0,2.0,9.0,9.0,11.0,2.0,3.0,3.0,5.0,29.0,16.0,1.5,1.5,1.0,3.0,60.0,52.2,55.8,63.1,5.8,52.2,33.3,45.4,268.0,125.0,PHI,120,1,0,240.0,240.0,38.0,90.0,0.422,12.0,44.0,0.273,18.0,23.0,0.783,14.0,33.0,47.0,27.0,3.0,4.0,13.0,23.0,106.0,,0.529,0.489,0.489,0.256,30.4,82.5,54.7,71.1,3.2,10.8,11.5,100.0,114.2,129.3,,,7.0,16.0,0.636,3.0,10.0,0.5,4.0,6.0,1.0,4.0,6.0,10.0,10.0,1.0,2.0,4.0,5.0,19.0,6.0,0.8,0.773,1.0,3.0,19.1,35.6,24.8,55.9,3.5,12.5,33.3,35.6,134.0,135.0,IND,106,0,2023,2022-10-24,True
544,240.0,240.0,34.0,86.0,0.395,14.0,32.0,0.438,16.0,20.0,0.8,10.0,42.0,52.0,22.0,6.0,6.0,12.0,22.0,98.0,,0.517,0.477,0.372,0.233,20.8,84.0,53.1,64.7,6.3,12.2,11.2,100.0,102.6,94.3,,,7.0,22.0,0.8,4.0,12.0,1.0,8.0,9.0,0.889,4.0,18.0,22.0,9.0,2.0,2.0,5.0,5.0,24.0,16.0,1.0,1.0,0.75,0.563,15.2,51.3,32.0,41.3,3.0,8.4,38.1,32.8,139.0,104.0,TOR,98,0,1,240.0,240.0,29.0,83.0,0.349,8.0,34.0,0.235,24.0,27.0,0.889,8.0,38.0,46.0,19.0,5.0,3.0,12.0,15.0,90.0,,0.474,0.398,0.41,0.325,16.0,79.2,46.9,65.5,5.2,5.6,11.2,100.0,94.3,102.6,,,8.0,18.0,0.533,3.0,9.0,0.667,8.0,9.0,1.0,4.0,14.0,15.0,4.0,2.0,2.0,4.0,4.0,26.0,10.0,0.711,0.688,0.75,0.667,10.2,35.0,18.4,32.2,9.6,4.7,50.0,27.2,137.0,109.0,MIA,90,1,2023,2022-10-24,True
545,240.0,240.0,29.0,83.0,0.349,8.0,34.0,0.235,24.0,27.0,0.889,8.0,38.0,46.0,19.0,5.0,3.0,12.0,15.0,90.0,,0.474,0.398,0.41,0.325,16.0,79.2,46.9,65.5,5.2,5.6,11.2,100.0,94.3,102.6,,,8.0,18.0,0.533,3.0,9.0,0.667,8.0,9.0,1.0,4.0,14.0,15.0,4.0,2.0,2.0,4.0,4.0,26.0,10.0,0.711,0.688,0.75,0.667,10.2,35.0,18.4,32.2,9.6,4.7,50.0,27.2,137.0,109.0,MIA,90,1,0,240.0,240.0,34.0,86.0,0.395,14.0,32.0,0.438,16.0,20.0,0.8,10.0,42.0,52.0,22.0,6.0,6.0,12.0,22.0,98.0,,0.517,0.477,0.372,0.233,20.8,84.0,53.1,64.7,6.3,12.2,11.2,100.0,102.6,94.3,,,7.0,22.0,0.8,4.0,12.0,1.0,8.0,9.0,0.889,4.0,18.0,22.0,9.0,2.0,2.0,5.0,5.0,24.0,16.0,1.0,1.0,0.75,0.563,15.2,51.3,32.0,41.3,3.0,8.4,38.1,32.8,139.0,104.0,TOR,98,0,2023,2022-10-24,False
546,240.0,240.0,36.0,86.0,0.419,7.0,35.0,0.2,23.0,27.0,0.852,13.0,28.0,41.0,14.0,6.0,4.0,12.0,23.0,102.0,,0.521,0.459,0.407,0.314,28.9,60.9,45.1,38.9,6.4,7.1,10.9,100.0,108.3,122.1,,,8.0,18.0,0.8,2.0,6.0,0.5,9.0,11.0,1.0,4.0,7.0,11.0,5.0,2.0,4.0,2.0,4.0,21.0,4.0,0.873,0.85,1.0,0.846,15.8,22.4,17.3,24.8,3.6,16.9,40.0,29.5,146.0,131.0,ORL,102,0,1,240.0,240.0,43.0,93.0,0.462,11.0,37.0,0.297,18.0,25.0,0.72,18.0,32.0,50.0,24.0,7.0,3.0,13.0,24.0,115.0,,0.553,0.522,0.398,0.269,39.1,71.1,54.9,55.8,7.4,5.9,11.1,100.0,122.1,108.3,,,10.0,19.0,0.857,3.0,9.0,1.0,3.0,5.0,1.0,5.0,8.0,12.0,8.0,2.0,3.0,3.0,5.0,25.0,22.0,0.875,0.875,1.0,0.8,22.8,29.1,25.9,38.5,3.7,9.5,28.6,27.9,163.0,118.0,NYK,115,1,2023,2022-10-24,False
547,240.0,240.0,43.0,93.0,0.462,11.0,37.0,0.297,18.0,25.0,0.72,18.0,32.0,50.0,24.0,7.0,3.0,13.0,24.0,115.0,,0.553,0.522,0.398,0.269,39.1,71.1,54.9,55.8,7.4,5.9,11.1,100.0,122.1,108.3,,,10.0,19.0,0.857,3.0,9.0,1.0,3.0,5.0,1.0,5.0,8.0,12.0,8.0,2.0,3.0,3.0,5.0,25.0,22.0,0.875,0.875,1.0,0.8,22.8,29.1,25.9,38.5,3.7,9.5,28.6,27.9,163.0,118.0,NYK,115,1,0,240.0,240.0,36.0,86.0,0.419,7.0,35.0,0.2,23.0,27.0,0.852,13.0,28.0,41.0,14.0,6.0,4.0,12.0,23.0,102.0,,0.521,0.459,0.407,0.314,28.9,60.9,45.1,38.9,6.4,7.1,10.9,100.0,108.3,122.1,,,8.0,18.0,0.8,2.0,6.0,0.5,9.0,11.0,1.0,4.0,7.0,11.0,5.0,2.0,4.0,2.0,4.0,21.0,4.0,0.873,0.85,1.0,0.846,15.8,22.4,17.3,24.8,3.6,16.9,40.0,29.5,146.0,131.0,ORL,102,0,2023,2022-10-24,True
548,240.0,240.0,37.0,100.0,0.37,18.0,48.0,0.375,10.0,12.0,0.833,14.0,31.0,45.0,26.0,5.0,7.0,10.0,24.0,102.0,,0.484,0.46,0.48,0.12,23.3,68.9,42.9,70.3,5.1,10.6,8.7,100.0,104.2,122.6,,,8.0,23.0,0.667,4.0,8.0,1.0,6.0,6.0,1.0,3.0,8.0,8.0,6.0,2.0,2.0,3.0,5.0,26.0,5.0,1.0,1.0,1.0,0.5,44.0,39.1,33.6,62.5,4.0,12.0,33.3,30.6,167.0,131.0,BOS,102,0,1,240.0,240.0,42.0,87.0,0.483,10.0,21.0,0.476,26.0,29.0,0.897,14.0,46.0,60.0,29.0,4.0,6.0,13.0,18.0,120.0,,0.601,0.54,0.241,0.333,31.1,76.7,57.1,69.0,4.1,11.5,11.5,100.0,122.6,104.2,,,10.0,19.0,1.0,4.0,5.0,1.0,6.0,7.0,1.0,10.0,13.0,23.0,6.0,1.0,2.0,3.0,3.0,25.0,29.0,1.5,1.5,1.0,1.5,34.8,100.0,100.0,48.6,3.0,11.1,41.0,32.3,300.0,115.0,CHI,120,1,2023,2022-10-24,False
549,240.0,240.0,42.0,87.0,0.483,10.0,21.0,0.476,26.0,29.0,0.897,14.0,46.0,60.0,29.0,4.0,6.0,13.0,18.0,120.0,,0.601,0.54,0.241,0.333,31.1,76.7,57.1,69.0,4.1,11.5,11.5,100.0,122.6,104.2,,,10.0,19.0,1.0,4.0,5.0,1.0,6.0,7.0,1.0,10.0,13.0,23.0,6.0,1.0,2.0,3.0,3.0,25.0,29.0,1.5,1.5,1.0,1.5,34.8,100.0,100.0,48.6,3.0,11.1,41.0,32.3,300.0,115.0,CHI,120,1,0,240.0,240.0,37.0,100.0,0.37,18.0,48.0,0.375,10.0,12.0,0.833,14.0,31.0,45.0,26.0,5.0,7.0,10.0,24.0,102.0,,0.484,0.46,0.48,0.12,23.3,68.9,42.9,70.3,5.1,10.6,8.7,100.0,104.2,122.6,,,8.0,23.0,0.667,4.0,8.0,1.0,6.0,6.0,1.0,3.0,8.0,8.0,6.0,2.0,2.0,3.0,5.0,26.0,5.0,1.0,1.0,1.0,0.5,44.0,39.1,33.6,62.5,4.0,12.0,33.3,30.6,167.0,131.0,BOS,102,0,2023,2022-10-24,True
550,240.0,240.0,44.0,93.0,0.473,11.0,32.0,0.344,9.0,16.0,0.563,18.0,31.0,49.0,23.0,8.0,10.0,20.0,27.0,108.0,,0.54,0.532,0.344,0.172,37.5,64.6,51.0,52.3,8.1,18.2,16.7,100.0,109.2,115.2,,,7.0,19.0,0.8,3.0,6.0,1.0,3.0,4.0,1.0,4.0,7.0,11.0,7.0,3.0,2.0,5.0,4.0,17.0,8.0,0.962,1.0,0.556,0.8,15.3,25.8,17.2,31.8,5.7,13.4,66.7,28.0,144.0,127.0,UTA,108,0,1,240.0,240.0,38.0,90.0,0.422,11.0,35.0,0.314,27.0,32.0,0.844,17.0,30.0,47.0,17.0,7.0,7.0,15.0,20.0,114.0,,0.548,0.483,0.389,0.356,35.4,62.5,49.0,44.7,7.1,11.5,12.6,100.0,115.2,109.2,,,9.0,19.0,0.667,4.0,8.0,0.6,9.0,9.0,1.0,5.0,9.0,10.0,4.0,3.0,3.0,4.0,5.0,26.0,10.0,0.831,0.75,1.0,1.333,28.3,56.6,42.5,20.5,7.8,7.0,53.2,31.7,171.0,118.0,HOU,114,1,2023,2022-10-24,False
551,240.0,240.0,38.0,90.0,0.422,11.0,35.0,0.314,27.0,32.0,0.844,17.0,30.0,47.0,17.0,7.0,7.0,15.0,20.0,114.0,,0.548,0.483,0.389,0.356,35.4,62.5,49.0,44.7,7.1,11.5,12.6,100.0,115.2,109.2,,,9.0,19.0,0.667,4.0,8.0,0.6,9.0,9.0,1.0,5.0,9.0,10.0,4.0,3.0,3.0,4.0,5.0,26.0,10.0,0.831,0.75,1.0,1.333,28.3,56.6,42.5,20.5,7.8,7.0,53.2,31.7,171.0,118.0,HOU,114,1,0,240.0,240.0,44.0,93.0,0.473,11.0,32.0,0.344,9.0,16.0,0.563,18.0,31.0,49.0,23.0,8.0,10.0,20.0,27.0,108.0,,0.54,0.532,0.344,0.172,37.5,64.6,51.0,52.3,8.1,18.2,16.7,100.0,109.2,115.2,,,7.0,19.0,0.8,3.0,6.0,1.0,3.0,4.0,1.0,4.0,7.0,11.0,7.0,3.0,2.0,5.0,4.0,17.0,8.0,0.962,1.0,0.556,0.8,15.3,25.8,17.2,31.8,5.7,13.4,66.7,28.0,144.0,127.0,UTA,108,0,2023,2022-10-24,True
552,240.0,240.0,47.0,87.0,0.54,9.0,29.0,0.31,21.0,26.0,0.808,9.0,26.0,35.0,27.0,4.0,7.0,11.0,30.0,124.0,,0.63,0.592,0.333,0.299,25.7,68.4,47.9,57.4,4.1,11.7,10.1,100.0,126.6,136.8,,,14.0,24.0,1.0,2.0,7.0,0.5,8.0,9.0,1.0,2.0,6.0,8.0,8.0,2.0,2.0,5.0,6.0,37.0,12.0,0.868,1.0,1.0,1.0,12.2,26.1,14.6,34.6,2.5,4.8,100.0,34.6,167.0,145.0,BRK,124,0,1,240.0,240.0,47.0,94.0,0.5,16.0,34.0,0.471,24.0,31.0,0.774,12.0,26.0,38.0,21.0,7.0,3.0,8.0,22.0,134.0,,0.622,0.585,0.362,0.33,31.6,74.3,52.1,44.7,7.1,5.2,6.9,100.0,136.8,126.6,,,14.0,22.0,0.8,8.0,11.0,0.727,10.0,11.0,1.0,4.0,9.0,13.0,7.0,2.0,1.0,2.0,5.0,38.0,20.0,0.912,1.0,1.0,1.2,16.2,39.5,27.3,40.2,3.7,2.6,16.7,35.0,194.0,133.0,MEM,134,1,2023,2022-10-24,False
